evaluator,return,th,hr,alpha,pctl
eval_at,"[0.049265341400172864, 11.494456762749447, 57, 288]",1.233832284312582,25.055555555555554,0.0,85.39999999999912
eval_at,"[0.04840103716508211, 11.29490022172949, 56, 283]",1.2404135389884563,25.055555555555554,0.0,85.49999999999912
eval_at,"[0.04840103716508211, 11.21507760532151, 56, 281]",1.2469620750608117,25.055555555555554,0.0,85.59999999999911
eval_at,"[0.04840103716508211, 11.055432372505544, 56, 277]",1.2526862663018055,25.055555555555554,0.0,85.69999999999911
eval_at,"[0.04753673292999136, 11.055432372505544, 55, 277]",1.262005747640658,25.055555555555554,0.0,85.7999999999991
eval_at,"[0.04840103716508211, 11.095343680709535, 56, 278]",1.2695152619004013,25.055555555555554,0.0,85.8999999999991
eval_at,"[0.04753673292999136, 11.135254988913527, 55, 279]",1.2756076005700312,25.055555555555554,0.0,85.99999999999909
eval_at,"[0.046672428694900604, 11.21507760532151, 54, 281]",1.2818531667218274,25.055555555555554,0.0,86.09999999999908
eval_at,"[0.045808124459809856, 11.334811529933482, 53, 284]",1.2902965585026658,25.055555555555554,0.0,86.19999999999908
eval_at,"[0.045808124459809856, 11.21507760532151, 53, 281]",1.297230143006111,25.055555555555554,0.0,86.29999999999907
eval_at,"[0.046672428694900604, 10.935698447893571, 54, 274]",1.3047657203431624,25.055555555555554,0.0,86.39999999999907
eval_at,"[0.046672428694900604, 10.935698447893571, 54, 274]",1.3107955407045746,25.055555555555554,0.0,86.49999999999906
eval_at,"[0.045808124459809856, 10.815964523281597, 53, 271]",1.3188463985952346,25.055555555555554,0.0,86.59999999999906
eval_at,"[0.046672428694900604, 10.656319290465634, 54, 267]",1.326220447430667,25.055555555555554,0.0,86.69999999999905
eval_at,"[0.045808124459809856, 10.616407982261642, 53, 266]",1.334372466922224,25.055555555555554,0.0,86.79999999999905
eval_at,"[0.045808124459809856, 10.496674057649669, 53, 263]",1.341810614117174,25.055555555555554,0.0,86.89999999999904
eval_at,"[0.046672428694900604, 10.376940133037694, 54, 260]",1.3495209145469003,25.055555555555554,0.0,86.99999999999903
eval_at,"[0.0449438202247191, 10.496674057649669, 52, 263]",1.3573585873923477,25.055555555555554,0.0,87.09999999999903
eval_at,"[0.0449438202247191, 10.536585365853659, 52, 264]",1.3641809421231366,25.055555555555554,0.0,87.19999999999902
eval_at,"[0.0449438202247191, 10.496674057649669, 52, 263]",1.3717218608582002,25.055555555555554,0.0,87.29999999999902
eval_at,"[0.045808124459809856, 10.416851441241686, 53, 261]",1.380122780489963,25.055555555555554,0.0,87.39999999999901
eval_at,"[0.045808124459809856, 10.376940133037694, 53, 260]",1.3894290135941352,25.055555555555554,0.0,87.499999999999
