evaluator,return,theta,hours,N,seed,pctl
eval_at,"[0.4407951598962835, 23.427937915742795, 510, 587, 647, 1097]",2.121619153022766,25.055555555555554,30,1,82.0
eval_at,"[0.4364736387208297, 22.58980044345898, 505, 566, 652, 1071]",2.1925502538681023,25.055555555555554,30,1,82.5
eval_at,"[0.439066551426102, 21.75166297117517, 508, 545, 649, 1053]",2.2690010762214645,25.055555555555554,30,1,83.0
eval_at,"[0.4347450302506482, 21.232815964523283, 503, 532, 654, 1035]",2.3387509608268737,25.055555555555554,30,1,83.5
eval_at,"[0.4312878133102852, 20.354767184035477, 499, 510, 658, 1009]",2.4178942108154295,25.055555555555554,30,1,84.0
eval_at,"[0.42350907519446845, 19.71618625277162, 490, 494, 667, 984]",2.495787898302078,25.055555555555554,30,1,84.5
eval_at,"[0.41745894554883317, 19.197339246119736, 483, 481, 674, 964]",2.5747645974159243,25.055555555555554,30,1,85.0
eval_at,"[0.41140881590319794, 18.59866962305987, 476, 466, 681, 942]",2.663723645210266,25.055555555555554,30,1,85.5
eval_at,"[0.41486603284356094, 17.680709534368074, 480, 443, 677, 923]",2.750919790267944,25.055555555555554,30,1,86.0
eval_at,"[0.4096802074330164, 16.84257206208426, 474, 422, 683, 896]",2.845580569505692,25.055555555555554,30,1,86.5
eval_at,"[0.4062229904926534, 15.884700665188472, 470, 398, 687, 868]",2.942734873294829,25.055555555555554,30,1,87.0
eval_at,"[0.40276577355229043, 15.166297117516631, 466, 380, 691, 846]",3.059298813343048,25.055555555555554,30,1,87.5
eval_at,"[0.3975799481417459, 14.647450110864746, 460, 367, 697, 827]",3.1705005264282233,25.055555555555554,30,1,88.0
eval_at,"[0.3898012100259291, 14.08869179600887, 451, 353, 706, 804]",3.3184698343276917,25.055555555555554,30,1,88.5
eval_at,"[0.3828867761452031, 13.290465631929047, 443, 333, 714, 776]",3.4700093030929566,25.055555555555554,30,1,89.0
eval_at,"[0.3759723422644771, 12.851441241685146, 435, 322, 722, 757]",3.600956619977952,25.055555555555554,30,1,89.5
eval_at,"[0.3612791702679343, 12.053215077605323, 418, 302, 739, 720]",3.747930121421814,25.055555555555554,30,1,90.0
eval_at,"[0.34917891097666376, 11.374722838137473, 404, 285, 753, 689]",3.9158664369583147,25.055555555555554,30,1,90.5
eval_at,"[0.341400172860847, 10.696230598669624, 395, 268, 762, 663]",4.104282341003418,25.055555555555554,30,1,91.0
eval_at,"[0.3292999135695765, 10.017738359201775, 381, 251, 776, 632]",4.28807895898819,25.055555555555554,30,1,91.5
eval_at,"[0.3180639585133967, 9.419068736141908, 368, 236, 789, 604]",4.502045364379886,25.055555555555554,30,1,92.0
eval_at,"[0.30423509075194466, 8.221729490022174, 352, 206, 805, 558]",4.74707876443864,25.055555555555554,30,1,92.5
eval_at,"[0.2904062229904927, 7.623059866962307, 336, 191, 821, 527]",5.043106989860534,25.055555555555554,30,1,93.0
eval_at,"[0.28003457216940364, 6.864745011086475, 324, 172, 833, 496]",5.380950157642376,25.055555555555554,30,1,93.5
eval_at,"[0.26793431287813313, 6.305986696230599, 310, 158, 847, 468]",5.749335403442379,25.055555555555554,30,1,94.0
eval_at,"[0.2497839239412273, 5.827050997782705, 289, 146, 868, 435]",6.162413403987885,25.055555555555554,30,1,94.5
eval_at,"[0.22990492653414002, 5.068736141906874, 266, 127, 891, 393]",6.589390563964833,25.055555555555554,30,1,95.0
eval_at,"[0.21607605877268798, 4.58980044345898, 250, 115, 907, 365]",7.151035840511317,25.055555555555554,30,1,95.5
eval_at,"[0.20570440795159897, 3.9911308203991136, 238, 100, 919, 338]",7.88217920303345,25.055555555555554,30,1,96.0
eval_at,"[0.18841832324978391, 3.3924611973392462, 218, 85, 939, 303]",8.686047921180723,25.055555555555554,30,1,96.5
eval_at,"[0.1694036300777874, 2.7937915742793793, 196, 70, 961, 266]",9.537183818817132,25.055555555555554,30,1,97.0
eval_at,"[0.14606741573033707, 2.5144124168514415, 169, 63, 988, 232]",10.734156155586243,25.055555555555554,30,1,97.5
eval_at,"[0.11754537597234227, 2.1152993348115303, 136, 53, 1021, 189]",12.220580539703302,25.055555555555554,30,1,98.0
eval_at,"[0.08902333621434745, 1.7161862527716187, 103, 43, 1054, 146]",14.20176256656646,25.055555555555554,30,1,98.5
eval_at,"[0.05790838375108038, 1.436807095343681, 67, 36, 1090, 103]",17.249845237731943,25.055555555555554,30,1,99.0
eval_at,"[0.036300777873811585, 0.7184035476718404, 42, 18, 1115, 60]",23.471966075897118,25.055555555555554,30,1,99.5
eval_at,"[0.4062229904926534, 41.427937915742795, 470, 1038, 687, 1508]",0.05993284657597542,25.055555555555554,30,2,50.0
eval_at,"[0.4079515989628349, 41.467849223946786, 472, 1039, 685, 1511]",0.0781152955070137,25.055555555555554,30,2,50.5
eval_at,"[0.41140881590319794, 41.667405764966745, 476, 1044, 681, 1520]",0.09826059609651577,25.055555555555554,30,2,51.0
eval_at,"[0.4096802074330164, 41.427937915742795, 474, 1038, 683, 1512]",0.11804357428103691,25.055555555555554,30,2,51.5
eval_at,"[0.41140881590319794, 41.707317073170735, 476, 1045, 681, 1521]",0.14034475684165948,25.055555555555554,30,2,52.0
eval_at,"[0.4131374243733794, 41.667405764966745, 478, 1044, 679, 1522]",0.16311334669590002,25.055555555555554,30,2,52.5
eval_at,"[0.4131374243733794, 41.467849223946786, 478, 1039, 679, 1517]",0.18452312678098684,25.055555555555554,30,2,53.0
eval_at,"[0.41486603284356094, 41.547671840354774, 480, 1041, 677, 1521]",0.2068575854599476,25.055555555555554,30,2,53.5
eval_at,"[0.4131374243733794, 41.348115299334815, 478, 1036, 679, 1514]",0.2291093933582306,25.055555555555554,30,2,54.0
eval_at,"[0.41227312013828865, 41.068736141906875, 477, 1029, 680, 1506]",0.2497986686229707,25.055555555555554,30,2,54.5
eval_at,"[0.4131374243733794, 41.108647450110865, 478, 1030, 679, 1508]",0.27283432632684707,25.055555555555554,30,2,55.0
eval_at,"[0.41227312013828865, 41.028824833702885, 477, 1028, 680, 1505]",0.29931086286902486,25.055555555555554,30,2,55.5
eval_at,"[0.4140017286084702, 41.108647450110865, 479, 1030, 678, 1509]",0.3219062829017642,25.055555555555554,30,2,56.0
eval_at,"[0.4157303370786517, 41.388026607538805, 481, 1037, 676, 1518]",0.3449106942117214,25.055555555555554,30,2,56.5
eval_at,"[0.41486603284356094, 41.268292682926834, 480, 1034, 677, 1514]",0.36635262608528074,25.055555555555554,30,2,57.0
eval_at,"[0.41486603284356094, 41.148558758314856, 480, 1031, 677, 1511]",0.388302120566368,25.055555555555554,30,2,57.5
eval_at,"[0.4157303370786517, 40.949002217294904, 481, 1026, 676, 1507]",0.4133547037839888,25.055555555555554,30,2,58.0
eval_at,"[0.4140017286084702, 40.310421286031044, 479, 1010, 678, 1489]",0.4396388825774192,25.055555555555554,30,2,58.5
eval_at,"[0.41486603284356094, 40.310421286031044, 480, 1010, 677, 1490]",0.4640072140097618,25.055555555555554,30,2,59.0
eval_at,"[0.4157303370786517, 39.991130820399114, 481, 1002, 676, 1483]",0.48807664811611157,25.055555555555554,30,2,59.5
eval_at,"[0.41659464131374246, 40.11086474501109, 482, 1005, 675, 1487]",0.5134459733963013,25.055555555555554,30,2,60.0
eval_at,"[0.41832324978392393, 39.91130820399113, 484, 1000, 673, 1484]",0.5405633112788201,25.055555555555554,30,2,60.5
eval_at,"[0.4157303370786517, 39.671840354767184, 481, 994, 676, 1475]",0.5655485999584197,25.055555555555554,30,2,61.0
eval_at,"[0.4157303370786517, 39.5920177383592, 481, 992, 676, 1473]",0.5921677356958388,25.055555555555554,30,2,61.5
eval_at,"[0.41745894554883317, 39.27272727272727, 483, 984, 674, 1467]",0.6180579757690438,25.055555555555554,30,2,62.0
eval_at,"[0.41659464131374246, 38.95343680709534, 482, 976, 675, 1458]",0.6471205204725266,25.055555555555554,30,2,62.5
eval_at,"[0.41486603284356094, 38.67405764966741, 480, 969, 677, 1449]",0.6709799242019653,25.055555555555554,30,2,63.0
eval_at,"[0.4157303370786517, 38.23503325942351, 481, 958, 676, 1439]",0.6955165159702302,25.055555555555554,30,2,63.5
eval_at,"[0.4140017286084702, 38.03547671840355, 479, 953, 678, 1432]",0.721224081516266,25.055555555555554,30,2,64.0
eval_at,"[0.42005185825410546, 38.07538802660754, 486, 954, 671, 1440]",0.751853824853897,25.055555555555554,30,2,64.5
eval_at,"[0.4209161624891962, 37.71618625277162, 487, 945, 670, 1432]",0.7792115390300751,25.055555555555554,30,2,65.0
eval_at,"[0.41745894554883317, 37.71618625277162, 483, 945, 674, 1428]",0.8084626516699798,25.055555555555554,30,2,65.5
eval_at,"[0.41832324978392393, 36.95787139689579, 484, 926, 673, 1410]",0.8360648977756501,25.055555555555554,30,2,66.0
eval_at,"[0.41745894554883317, 36.31929046563193, 483, 910, 674, 1393]",0.8685697329044345,25.055555555555554,30,2,66.5
eval_at,"[0.41486603284356094, 36.11973392461198, 480, 905, 677, 1385]",0.8982396066188825,25.055555555555554,30,2,67.0
eval_at,"[0.41832324978392393, 36.0, 484, 902, 673, 1386]",0.9260773912072182,25.055555555555554,30,2,67.5
eval_at,"[0.41832324978392393, 35.72062084257207, 484, 895, 673, 1379]",0.9530448865890506,25.055555555555554,30,2,68.0
eval_at,"[0.42178046672428693, 35.40133037694014, 488, 887, 669, 1375]",0.9871503543853761,25.055555555555554,30,2,68.5
eval_at,"[0.4209161624891962, 35.52106430155211, 487, 890, 670, 1377]",1.017453852891922,25.055555555555554,30,2,69.0
eval_at,"[0.4191875540190147, 35.00221729490023, 485, 877, 672, 1362]",1.046753630638122,25.055555555555554,30,2,69.5
eval_at,"[0.4226447709593777, 34.56319290465632, 489, 866, 668, 1355]",1.0802916884422302,25.055555555555554,30,2,70.0
eval_at,"[0.42350907519446845, 34.283813747228386, 490, 859, 667, 1349]",1.1157321757078167,25.055555555555554,30,2,70.5
eval_at,"[0.4226447709593777, 33.884700665188475, 489, 849, 668, 1338]",1.154175903797149,25.055555555555554,30,2,71.0
eval_at,"[0.4226447709593777, 33.44567627494457, 489, 838, 668, 1327]",1.189617661833763,25.055555555555554,30,2,71.5
eval_at,"[0.4191875540190147, 32.966740576496676, 485, 826, 672, 1311]",1.2251037406921383,25.055555555555554,30,2,72.0
eval_at,"[0.41832324978392393, 32.487804878048784, 484, 814, 673, 1298]",1.2593639582395546,25.055555555555554,30,2,72.5
eval_at,"[0.41659464131374246, 32.288248337028826, 482, 809, 675, 1291]",1.2941695392131802,25.055555555555554,30,2,73.0
eval_at,"[0.4157303370786517, 31.849223946784925, 481, 798, 676, 1279]",1.33254847407341,25.055555555555554,30,2,73.5
eval_at,"[0.41486603284356094, 31.37028824833703, 480, 786, 677, 1266]",1.3750774264335632,25.055555555555554,30,2,74.0
eval_at,"[0.41227312013828865, 31.490022172949004, 477, 789, 680, 1266]",1.416163927912712,25.055555555555554,30,2,74.5
eval_at,"[0.4096802074330164, 31.011086474501113, 474, 777, 683, 1251]",1.4572102427482605,25.055555555555554,30,2,75.0
eval_at,"[0.40881590319792566, 30.6119733924612, 473, 767, 684, 1240]",1.5015017783641824,25.055555555555554,30,2,75.5
eval_at,"[0.4070872947277442, 30.172949002217297, 471, 756, 686, 1227]",1.5438677310943603,25.055555555555554,30,2,76.0
eval_at,"[0.40276577355229043, 29.534368070953438, 466, 740, 691, 1206]",1.5849342811107636,25.055555555555554,30,2,76.5
eval_at,"[0.39844425237683667, 29.2549889135255, 461, 733, 696, 1194]",1.6257064771652237,25.055555555555554,30,2,77.0
eval_at,"[0.3975799481417459, 28.53658536585366, 460, 715, 697, 1175]",1.6723777025938031,25.055555555555554,30,2,77.5
eval_at,"[0.3941227312013829, 27.49889135254989, 456, 689, 701, 1145]",1.718457548618317,25.055555555555554,30,2,78.0
eval_at,"[0.39325842696629215, 26.501108647450113, 455, 664, 702, 1119]",1.7645831686258315,25.055555555555554,30,2,78.5
eval_at,"[0.3958513396715644, 25.822616407982263, 458, 647, 699, 1105]",1.80530402302742,25.055555555555554,30,2,79.0
eval_at,"[0.3975799481417459, 25.303769401330378, 460, 634, 697, 1094]",1.8532717806100854,25.055555555555554,30,2,79.5
eval_at,"[0.3975799481417459, 24.186252771618626, 460, 606, 697, 1066]",1.9069907665252706,25.055555555555554,30,2,80.0
eval_at,"[0.3958513396715644, 23.58758314855876, 458, 591, 699, 1049]",1.9670417737960815,25.055555555555554,30,2,80.5
eval_at,"[0.3923941227312014, 23.467849223946786, 454, 588, 703, 1042]",2.024478471279145,25.055555555555554,30,2,81.0
eval_at,"[0.3889369057908384, 23.028824833702885, 450, 577, 707, 1027]",2.085762618780136,25.055555555555554,30,2,81.5
eval_at,"[0.3889369057908384, 22.47006651884701, 450, 563, 707, 1013]",2.1441423177719114,25.055555555555554,30,2,82.0
eval_at,"[0.3863439930855661, 21.75166297117517, 447, 545, 710, 992]",2.2075682878494263,25.055555555555554,30,2,82.5
eval_at,"[0.38461538461538464, 21.272727272727273, 445, 533, 712, 978]",2.275929203033447,25.055555555555554,30,2,83.0
eval_at,"[0.3811581676750216, 20.474501108647452, 441, 513, 716, 954]",2.3552469205856323,25.055555555555554,30,2,83.5
eval_at,"[0.3794295592048401, 19.75609756097561, 439, 495, 718, 934]",2.43051930427551,25.055555555555554,30,2,84.0
eval_at,"[0.37510803802938636, 18.95787139689579, 434, 475, 723, 909]",2.5122406160831448,25.055555555555554,30,2,84.5
eval_at,"[0.3681936041486603, 18.0, 426, 451, 731, 877]",2.5984206557273883,25.055555555555554,30,2,85.0
eval_at,"[0.3647363872082973, 17.361419068736144, 422, 435, 735, 857]",2.7068363881111135,25.055555555555554,30,2,85.5
eval_at,"[0.3630077787381158, 16.483370288248338, 420, 413, 737, 833]",2.8118507003784177,25.055555555555554,30,2,86.0
eval_at,"[0.3621434745030251, 15.80487804878049, 419, 396, 738, 815]",2.9134578895568852,25.055555555555554,30,2,86.5
eval_at,"[0.3560933448573898, 15.166297117516631, 412, 380, 745, 792]",3.020948770046234,25.055555555555554,30,2,87.0
eval_at,"[0.3526361279170268, 14.567627494456763, 408, 365, 749, 773]",3.1534617841243744,25.055555555555554,30,2,87.5
eval_at,"[0.34572169403630076, 13.929046563192905, 400, 349, 757, 749]",3.2679496955871588,25.055555555555554,30,2,88.0
eval_at,"[0.33967156439066554, 13.250554323725057, 393, 332, 764, 725]",3.396327768564224,25.055555555555554,30,2,88.5
eval_at,"[0.3362143474503025, 12.611973392461199, 389, 316, 768, 705]",3.5377709960937502,25.055555555555554,30,2,89.0
eval_at,"[0.33189282627484873, 12.053215077605323, 384, 302, 773, 686]",3.7022958695888533,25.055555555555554,30,2,89.5
eval_at,"[0.3267070008643042, 11.175166297117517, 378, 280, 779, 658]",3.87967653274536,25.055555555555554,30,2,90.0
eval_at,"[0.31374243733794294, 10.536585365853659, 363, 264, 794, 627]",4.055927617549897,25.055555555555554,30,2,90.5
eval_at,"[0.30423509075194466, 9.8980044345898, 352, 248, 805, 600]",4.250816216468814,25.055555555555554,30,2,91.0
eval_at,"[0.29472774416594644, 9.49889135254989, 341, 238, 816, 579]",4.488441774845123,25.055555555555554,30,2,91.5
eval_at,"[0.28349178910976663, 8.74057649667406, 328, 219, 829, 547]",4.745190315246585,25.055555555555554,30,2,92.0
eval_at,"[0.2696629213483146, 8.221729490022174, 312, 206, 845, 518]",5.0114547610282925,25.055555555555554,30,2,92.5
eval_at,"[0.2541054451166811, 7.782705099778271, 294, 195, 863, 489]",5.278919105529785,25.055555555555554,30,2,93.0
eval_at,"[0.23768366464995677, 7.503325942350333, 275, 188, 882, 463]",5.617303390502931,25.055555555555554,30,2,93.5
eval_at,"[0.22731201382886776, 6.745011086474501, 263, 169, 894, 432]",5.967862911224362,25.055555555555554,30,2,94.0
eval_at,"[0.21607605877268798, 6.266075388026608, 250, 157, 907, 407]",6.3695470809936525,25.055555555555554,30,2,94.5
eval_at,"[0.2031114952463267, 5.507760532150776, 235, 138, 922, 373]",6.905182838439938,25.055555555555554,30,2,95.0
eval_at,"[0.18928262748487468, 5.028824833702883, 219, 126, 938, 345]",7.448393650054931,25.055555555555554,30,2,95.5
eval_at,"[0.16421780466724287, 4.549889135254989, 190, 114, 967, 304]",8.248873748779301,25.055555555555554,30,2,96.0
eval_at,"[0.14606741573033707, 3.9911308203991136, 169, 100, 988, 269]",9.086113481521595,25.055555555555554,30,2,96.5
eval_at,"[0.12878133102852204, 3.312638580931264, 149, 83, 1008, 232]",10.019748563766479,25.055555555555554,30,2,97.0
eval_at,"[0.11063094209161625, 2.993348115299335, 128, 75, 1029, 203]",11.325978326797504,25.055555555555554,30,2,97.5
eval_at,"[0.09507346585998272, 2.394678492239468, 110, 60, 1047, 170]",12.923063812255853,25.055555555555554,30,2,98.0
eval_at,"[0.07433016421780467, 2.035476718403548, 86, 51, 1071, 137]",15.114904179573031,25.055555555555554,30,2,98.5
eval_at,"[0.05012964563526361, 1.5964523281596454, 58, 40, 1099, 98]",18.53575139999392,25.055555555555554,30,2,99.0
eval_at,"[0.02679343128781331, 1.0776053215077606, 31, 27, 1126, 58]",24.663702526092287,25.055555555555554,30,2,99.5
eval_at,"[0.43560933448573896, 44.101995565410206, 504, 1105, 653, 1609]",0.06504353880882263,25.055555555555554,30,3,50.0
eval_at,"[0.4364736387208297, 43.94235033259424, 505, 1101, 652, 1606]",0.0855666346848011,25.055555555555554,30,3,50.5
eval_at,"[0.4399308556611927, 43.82261640798227, 509, 1098, 648, 1607]",0.10635817714035518,25.055555555555554,30,3,51.0
eval_at,"[0.4399308556611927, 44.02217294900222, 509, 1103, 648, 1612]",0.12879468582570555,25.055555555555554,30,3,51.5
eval_at,"[0.4399308556611927, 44.02217294900222, 509, 1103, 648, 1612]",0.15185907959938041,25.055555555555554,30,3,52.0
eval_at,"[0.44338807260155577, 44.1419068736142, 513, 1106, 644, 1619]",0.17373741567134868,25.055555555555554,30,3,52.5
eval_at,"[0.442523768366465, 44.38137472283814, 512, 1112, 645, 1624]",0.19474562987685218,25.055555555555554,30,3,53.0
eval_at,"[0.4442523768366465, 44.34146341463415, 514, 1111, 643, 1625]",0.21945725321769716,25.055555555555554,30,3,53.5
eval_at,"[0.442523768366465, 44.46119733924613, 512, 1114, 645, 1626]",0.24120955973863628,25.055555555555554,30,3,54.0
eval_at,"[0.4407951598962835, 44.38137472283814, 510, 1112, 647, 1622]",0.262186285108328,25.055555555555554,30,3,54.5
eval_at,"[0.439066551426102, 44.26164079822617, 508, 1109, 649, 1617]",0.28389787971973424,25.055555555555554,30,3,55.0
eval_at,"[0.43820224719101125, 44.38137472283814, 507, 1112, 650, 1619]",0.3089386931061749,25.055555555555554,30,3,55.5
eval_at,"[0.4373379429559205, 44.26164079822617, 506, 1109, 651, 1615]",0.334071971178055,25.055555555555554,30,3,56.0
eval_at,"[0.43820224719101125, 43.6629711751663, 507, 1094, 650, 1601]",0.3597255335748195,25.055555555555554,30,3,56.5
eval_at,"[0.4373379429559205, 43.104212860310426, 506, 1080, 651, 1586]",0.3814731180667874,25.055555555555554,30,3,57.0
eval_at,"[0.4407951598962835, 43.18403547671841, 510, 1082, 647, 1592]",0.40551065653562524,25.055555555555554,30,3,57.5
eval_at,"[0.4442523768366465, 43.34368070953437, 514, 1086, 643, 1600]",0.4295338523387908,25.055555555555554,30,3,58.0
eval_at,"[0.4442523768366465, 42.90465631929047, 514, 1075, 643, 1589]",0.45371467947959887,25.055555555555554,30,3,58.5
eval_at,"[0.44684528954191877, 42.784922394678496, 517, 1072, 640, 1589]",0.4794774696230888,25.055555555555554,30,3,59.0
eval_at,"[0.44511668107173724, 42.425720620842576, 515, 1063, 642, 1578]",0.5044324526190752,25.055555555555554,30,3,59.5
eval_at,"[0.45030250648228176, 41.906873614190694, 521, 1050, 636, 1571]",0.528305637836456,25.055555555555554,30,3,60.0
eval_at,"[0.45375972342264476, 41.707317073170735, 525, 1045, 632, 1570]",0.5542123171687127,25.055555555555554,30,3,60.5
eval_at,"[0.4546240276577355, 41.228381374722844, 526, 1033, 631, 1559]",0.581062518954277,25.055555555555554,30,3,61.0
eval_at,"[0.45721694036300775, 40.86917960088692, 529, 1024, 628, 1553]",0.6060824161767956,25.055555555555554,30,3,61.5
eval_at,"[0.4554883318928263, 40.350332594235034, 527, 1011, 630, 1538]",0.6352231705188752,25.055555555555554,30,3,62.0
eval_at,"[0.4546240276577355, 39.91130820399113, 526, 1000, 631, 1526]",0.6630648374557495,25.055555555555554,30,3,62.5
eval_at,"[0.4554883318928263, 39.671840354767184, 527, 994, 630, 1521]",0.6902646803855895,25.055555555555554,30,3,63.0
eval_at,"[0.452895419187554, 39.51219512195122, 524, 990, 633, 1514]",0.7199370360374451,25.055555555555554,30,3,63.5
eval_at,"[0.4511668107173725, 39.19290465631929, 522, 982, 635, 1504]",0.7486005020141602,25.055555555555554,30,3,64.0
eval_at,"[0.45030250648228176, 38.99334811529934, 521, 977, 636, 1498]",0.7810124391317368,25.055555555555554,30,3,64.5
eval_at,"[0.45030250648228176, 38.7139689578714, 521, 970, 636, 1491]",0.8102747112512595,25.055555555555554,30,3,65.0
eval_at,"[0.45030250648228176, 38.35476718403548, 521, 961, 636, 1482]",0.8423108610510829,25.055555555555554,30,3,65.5
eval_at,"[0.4520311149524633, 37.7960088691796, 523, 947, 634, 1470]",0.8765593075752259,25.055555555555554,30,3,66.0
eval_at,"[0.45375972342264476, 37.3569844789357, 525, 936, 632, 1461]",0.905230122506619,25.055555555555554,30,3,66.5
eval_at,"[0.45030250648228176, 36.99778270509978, 521, 927, 636, 1448]",0.9370688605308534,25.055555555555554,30,3,67.0
eval_at,"[0.4511668107173725, 36.71840354767184, 522, 920, 635, 1442]",0.9743585467338562,25.055555555555554,30,3,67.5
eval_at,"[0.45030250648228176, 36.51884700665189, 521, 915, 636, 1436]",1.0090909290313723,25.055555555555554,30,3,68.0
eval_at,"[0.44770959377700953, 36.43902439024391, 518, 913, 639, 1431]",1.0452783250808726,25.055555555555554,30,3,68.5
eval_at,"[0.44857389801210024, 36.23946784922395, 519, 908, 638, 1427]",1.0819389140605924,25.055555555555554,30,3,69.0
eval_at,"[0.449438202247191, 35.84035476718404, 520, 898, 637, 1418]",1.1151590490341186,25.055555555555554,30,3,69.5
eval_at,"[0.449438202247191, 35.80044345898005, 520, 897, 637, 1417]",1.1497484326362606,25.055555555555554,30,3,70.0
eval_at,"[0.44857389801210024, 35.44124168514413, 519, 888, 638, 1407]",1.1867774605751038,25.055555555555554,30,3,70.5
eval_at,"[0.44857389801210024, 34.64301552106431, 519, 868, 638, 1387]",1.2231741702556609,25.055555555555554,30,3,71.0
eval_at,"[0.449438202247191, 34.2039911308204, 520, 857, 637, 1377]",1.26687961935997,25.055555555555554,30,3,71.5
eval_at,"[0.449438202247191, 33.80487804878049, 520, 847, 637, 1367]",1.3082753562927245,25.055555555555554,30,3,72.0
eval_at,"[0.44857389801210024, 33.166297117516635, 519, 831, 638, 1350]",1.3522080391645428,25.055555555555554,30,3,72.5
eval_at,"[0.445980985306828, 32.847006651884705, 516, 823, 641, 1339]",1.3931989085674286,25.055555555555554,30,3,73.0
eval_at,"[0.449438202247191, 32.607538802660756, 520, 817, 637, 1337]",1.4363410925865172,25.055555555555554,30,3,73.5
eval_at,"[0.4442523768366465, 32.328159645232816, 514, 810, 643, 1324]",1.4810259175300602,25.055555555555554,30,3,74.0
eval_at,"[0.4442523768366465, 31.9689578713969, 514, 801, 643, 1315]",1.5285310977697368,25.055555555555554,30,3,74.5
eval_at,"[0.442523768366465, 31.56984478935699, 512, 791, 645, 1303]",1.5763391256332397,25.055555555555554,30,3,75.0
eval_at,"[0.44165946413137425, 31.33037694013304, 511, 785, 646, 1296]",1.6198156094551086,25.055555555555554,30,3,75.5
eval_at,"[0.4407951598962835, 30.851441241685148, 510, 773, 647, 1283]",1.673420691490173,25.055555555555554,30,3,76.0
eval_at,"[0.4373379429559205, 30.093126385809317, 506, 754, 651, 1260]",1.716794808506966,25.055555555555554,30,3,76.5
eval_at,"[0.4364736387208297, 29.175166297117517, 505, 731, 652, 1236]",1.768909102678301,25.055555555555554,30,3,77.0
eval_at,"[0.43820224719101125, 28.25720620842572, 507, 708, 650, 1215]",1.8201030224561692,25.055555555555554,30,3,77.5
eval_at,"[0.4338807260155575, 27.698447893569845, 502, 694, 655, 1196]",1.8754421043396,25.055555555555554,30,3,78.0
eval_at,"[0.4347450302506482, 27.09977827050998, 503, 679, 654, 1182]",1.9341732251644137,25.055555555555554,30,3,78.5
eval_at,"[0.43215211754537597, 26.261640798226168, 500, 658, 657, 1158]",1.9941205024719235,25.055555555555554,30,3,79.0
eval_at,"[0.428694900605013, 25.862527716186253, 496, 648, 661, 1144]",2.0535153722763066,25.055555555555554,30,3,79.5
eval_at,"[0.42178046672428693, 24.784922394678492, 488, 621, 669, 1109]",2.123098134994507,25.055555555555554,30,3,80.0
eval_at,"[0.4191875540190147, 24.226164079822617, 485, 607, 672, 1092]",2.1828996419906614,25.055555555555554,30,3,80.5
eval_at,"[0.4131374243733794, 23.30820399113082, 478, 584, 679, 1062]",2.2541604351997386,25.055555555555554,30,3,81.0
eval_at,"[0.41140881590319794, 22.58980044345898, 476, 566, 681, 1042]",2.318939558267593,25.055555555555554,30,3,81.5
eval_at,"[0.4070872947277442, 21.871396895787143, 471, 548, 686, 1019]",2.390636796951294,25.055555555555554,30,3,82.0
eval_at,"[0.4044943820224719, 21.11308203991131, 468, 529, 689, 997]",2.4639872968196856,25.055555555555554,30,3,82.5
eval_at,"[0.40017286084701814, 20.674057649667407, 463, 518, 694, 981]",2.550672605037688,25.055555555555554,30,3,83.0
eval_at,"[0.39671564390665515, 20.274944567627497, 459, 508, 698, 967]",2.6414655923843386,25.055555555555554,30,3,83.5
eval_at,"[0.3923941227312014, 19.47671840354767, 454, 488, 703, 942]",2.7293826293945305,25.055555555555554,30,3,84.0
eval_at,"[0.38720829732065687, 18.878048780487806, 448, 473, 709, 921]",2.8322371554374692,25.055555555555554,30,3,84.5
eval_at,"[0.3828867761452031, 18.399113082039914, 443, 461, 714, 904]",2.93374285697937,25.055555555555554,30,3,85.0
eval_at,"[0.3777009507346586, 17.60088691796009, 437, 441, 720, 878]",3.037571566104888,25.055555555555554,30,3,85.5
eval_at,"[0.3690579083837511, 17.002217294900223, 427, 426, 730, 853]",3.168497552871704,25.055555555555554,30,3,86.0
eval_at,"[0.3656006914433881, 16.243902439024392, 423, 407, 734, 830]",3.2817088782787334,25.055555555555554,30,3,86.5
eval_at,"[0.3612791702679343, 15.685144124168515, 418, 393, 739, 811]",3.4256591629981963,25.055555555555554,30,3,87.0
eval_at,"[0.35868625756266204, 14.647450110864746, 415, 367, 742, 782]",3.5404145419597626,25.055555555555554,30,3,87.5
eval_at,"[0.3509075194468453, 13.609756097560977, 406, 341, 751, 747]",3.670831928253175,25.055555555555554,30,3,88.0
eval_at,"[0.34485738980121, 12.811529933481154, 399, 321, 758, 720]",3.846485353708267,25.055555555555554,30,3,88.5
eval_at,"[0.3327571305099395, 12.093126385809313, 385, 303, 772, 688]",4.022067337036134,25.055555555555554,30,3,89.0
eval_at,"[0.32843560933448573, 11.29490022172949, 380, 283, 777, 663]",4.210756657123566,25.055555555555554,30,3,89.5
eval_at,"[0.320656871218669, 10.855875831485589, 371, 272, 786, 643]",4.415509223937987,25.055555555555554,30,3,90.0
eval_at,"[0.30855661192739847, 10.137472283813748, 357, 254, 800, 611]",4.637829036712647,25.055555555555554,30,3,90.5
eval_at,"[0.2999135695764909, 9.778270509977828, 347, 245, 810, 592]",4.886575469970704,25.055555555555554,30,3,91.0
eval_at,"[0.2878133102852204, 9.099778270509978, 333, 228, 824, 561]",5.134118428230285,25.055555555555554,30,3,91.5
