pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
96,2.4108684062957764,72.0,1.3851816272735595,0.5808124459809854,34.04434589800443,672,853,1525
96,2.4108684062957764,72.5,1.4283241450786588,0.5773552290406223,33.20620842572061,668,832,1500
96,2.4108684062957764,73.0,1.4719336390495297,0.5764909248055315,32.68736141906873,667,819,1486
96,2.4108684062957764,73.5,1.5129140764474869,0.5756266205704408,32.3680709534368,666,811,1477
96,2.4108684062957764,74.0,1.5557089257240297,0.5738980121002593,31.96895787139689,664,801,1465
96,2.4108684062957764,74.5,1.6037367117404933,0.5721694036300777,31.330376940133032,662,785,1447
96,2.4108684062957764,75.0,1.650279551744461,0.567847882454624,30.5720620842572,657,766,1423
96,2.4108684062957764,75.5,1.6946542859077454,0.560933448573898,29.93348115299334,649,750,1399
96,2.4108684062957764,76.0,1.7346343135833726,0.5514261019878998,29.654101995565405,638,743,1381
96,2.4108684062957764,76.5,1.7952307385206223,0.5488331892826275,29.414634146341456,635,737,1372
96,2.4108684062957764,77.0,1.8491930890083312,0.550561797752809,28.217294900221724,637,707,1344
96,2.4108684062957764,77.5,1.9030657231807706,0.5496974935177182,27.498891352549883,636,689,1325
96,2.4108684062957764,78.0,1.9632949090003973,0.5514261019878998,26.860310421286027,638,673,1311
96,2.4108684062957764,78.5,2.0373529839515694,0.5488331892826275,26.141906873614186,635,655,1290
96,2.4108684062957764,79.0,2.119661419391632,0.5453759723422644,25.26385809312638,631,633,1264
96,2.4108684062957764,79.5,2.197849078178406,0.5445116681071738,24.90465631929046,630,624,1254
96,2.4108684062957764,80.0,2.272336244583131,0.5410544511668107,24.46563192904656,626,613,1239
96,2.4108684062957764,80.5,2.355284509658813,0.54019014693172,23.8270509977827,625,597,1222
96,2.4108684062957764,81.0,2.4388973474502573,0.5410544511668107,23.308203991130817,626,584,1210
96,2.4108684062957764,81.5,2.533087902069089,0.5384615384615384,23.10864745011086,623,579,1202
96,2.4108684062957764,82.0,2.6276679706573485,0.533275713050994,22.549889135254983,617,565,1182
96,2.4108684062957764,82.5,2.7285912334918976,0.5289541918755402,22.0310421286031,612,552,1164
96,2.4108684062957764,83.0,2.829360661506653,0.5272255834053586,21.512195121951216,610,539,1149
96,2.4108684062957764,83.5,2.9394877362251286,0.5237683664649957,20.793791574279375,606,521,1127
96,2.4108684062957764,84.0,3.0609010696411083,0.5168539325842697,20.51441241685144,598,514,1112
96,2.4108684062957764,84.5,3.1872782814502707,0.5159896283491789,19.995565410199553,597,501,1098
96,2.4108684062957764,85.0,3.3059927582740793,0.5116681071737251,19.756097560975604,592,495,1087
96,2.4108684062957764,85.5,3.432763394117354,0.5099394987035436,19.19733924611973,590,481,1071
96,2.4108684062957764,86.0,3.545539817810058,0.4978392394122731,18.917960088691792,576,474,1050
96,2.4108684062957764,86.5,3.694028666019441,0.49178910976663787,18.319290465631926,569,459,1028
96,2.4108684062957764,87.0,3.844329929351803,0.4874675885911841,17.680709534368066,564,443,1007
96,2.4108684062957764,87.5,3.985212206840515,0.4736387208297321,17.201773835920175,548,431,979
96,2.4108684062957764,88.0,4.15787353515625,0.4675885911840968,16.76274944567627,541,420,961
96,2.4108684062957764,88.5,4.354272906780241,0.46499567847882456,16.164079822616404,538,405,943
96,2.4108684062957764,89.0,4.54263665676117,0.45980985306828004,15.884700665188467,532,398,930
96,2.4108684062957764,89.5,4.73516490459443,0.4511668107173725,15.086474501108645,522,378,900
96,2.4108684062957764,90.0,4.9309832572937005,0.44165946413137425,14.16851441241685,511,355,866
96,2.4108684062957764,90.5,5.135387425422671,0.43301642178046673,13.649667405764964,501,342,843
96,2.4108684062957764,91.0,5.355642166137698,0.4226447709593777,13.330376940133036,489,334,823
96,2.4108684062957764,91.5,5.5471921396255475,0.4062229904926534,13.370288248337026,470,335,805
96,2.4108684062957764,92.0,5.6913404846191415,0.3828867761452031,12.891352549889133,443,323,766
96,2.4108684062957764,92.5,5.925092720985414,0.3630077787381158,12.532150776053212,420,314,734
96,2.4108684062957764,93.0,6.255264511108398,0.34226447709593777,12.133037694013302,396,304,700
96,2.4108684062957764,93.5,6.665093977451326,0.32497839239412274,11.813747228381372,376,296,672
96,2.4108684062957764,94.0,7.230382566452026,0.31892826274848746,11.294900221729488,369,283,652
96,2.4108684062957764,94.5,7.782752974033358,0.3050993949870354,10.895787139689576,353,273,626
96,2.4108684062957764,95.0,8.298830270767182,0.2808988764044944,10.416851441241683,325,261,586
96,2.4108684062957764,95.5,9.15174303054808,0.25929127052722556,10.137472283813745,300,254,554
96,2.4108684062957764,96.0,10.260608634948738,0.23595505617977527,9.618625277161861,273,241,514
