pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
98,2.6745355892181393,92.0,5.616868019104008,0.3811581676750216,13.170731707317074,441,330,771
98,2.6745355892181393,92.5,5.945296394824982,0.36646499567847884,12.372505543237251,424,310,734
98,2.6745355892181393,93.0,6.349316420555114,0.34485738980121,11.813747228381375,399,296,695
98,2.6745355892181393,93.5,6.733911137580873,0.32843560933448573,11.21507760532151,380,281,661
98,2.6745355892181393,94.0,7.210405616760242,0.3146067415730337,10.576496674057651,364,265,629
98,2.6745355892181393,94.5,7.767701828479767,0.2990492653414002,10.097560975609756,346,253,599
98,2.6745355892181393,95.0,8.446426439285242,0.28608470181503887,9.818181818181818,331,246,577
98,2.6745355892181393,95.5,9.173789854049673,0.2610198789974071,9.13968957871397,302,229,531
98,2.6745355892181393,96.0,10.049182777404791,0.23768366464995677,8.860310421286032,275,222,497
98,2.6745355892181393,96.5,10.926393294334403,0.21607605877268798,8.301552106430156,250,208,458
98,2.6745355892181393,97.0,12.192634134292597,0.19273984442523767,7.902439024390245,223,198,421
98,2.6745355892181393,97.5,13.360099530220038,0.16508210890233363,7.7028824833702885,191,193,384
98,2.6745355892181393,98.0,14.429577312469451,0.13915298184961106,7.303769401330378,161,183,344
98,2.6745355892181393,98.5,15.970506649017327,0.10544511668107173,6.745011086474501,122,169,291
98,2.6745355892181393,99.0,20.09672775268556,0.0847018150388937,6.505543237250555,98,163,261
98,2.6745355892181393,99.5,27.69619127273558,0.05012964563526361,5.747228381374724,58,144,202
97,2.4292186498641963,50.0,0.10904895886778831,0.5254969749351772,56.15521064301552,608,1407,2015
97,2.4292186498641963,50.5,0.1301919303089378,0.5280898876404494,55.75609756097561,611,1397,2008
97,2.4292186498641963,51.0,0.15375760108232508,0.5280898876404494,56.07538802660754,611,1405,2016
97,2.4292186498641963,51.5,0.17413908205926418,0.5306828003457217,55.95565410199557,614,1402,2016
97,2.4292186498641963,52.0,0.1974159896373749,0.5298184961106309,56.35476718403548,613,1412,2025
97,2.4292186498641963,52.5,0.21588158383965503,0.5298184961106309,56.59423503325943,613,1418,2031
97,2.4292186498641963,53.0,0.23861214056611066,0.5341400172860847,56.23503325942351,618,1409,2027
97,2.4292186498641963,53.5,0.26185544788837434,0.5358686257562663,56.03547671840355,620,1404,2024
97,2.4292186498641963,54.0,0.2824584150314332,0.5384615384615384,56.07538802660754,623,1405,2028
97,2.4292186498641963,54.5,0.3039244891703129,0.5427830596369922,55.8359201773836,628,1399,2027
97,2.4292186498641963,55.0,0.3262671649456025,0.5453759723422644,56.19512195121952,631,1408,2039
97,2.4292186498641963,55.5,0.3467662724852562,0.547104580812446,55.99556541019956,633,1403,2036
97,2.4292186498641963,56.0,0.3696902775764466,0.5496974935177182,55.91574279379158,636,1401,2037
97,2.4292186498641963,56.5,0.39403564170002897,0.550561797752809,55.55654101995566,637,1392,2029
97,2.4292186498641963,57.0,0.4158895432949063,0.5531547104580813,55.67627494456763,640,1395,2035
97,2.4292186498641963,57.5,0.4408461287617683,0.550561797752809,55.3569844789357,637,1387,2024
97,2.4292186498641963,58.0,0.4636224222183222,0.5548833189282627,55.15742793791575,642,1382,2024
97,2.4292186498641963,58.5,0.4862138393521306,0.5548833189282627,54.43902439024391,642,1364,2006
97,2.4292186498641963,59.0,0.5100289094448089,0.5583405358686258,54.4789356984479,646,1365,2011
97,2.4292186498641963,59.5,0.53369487285614,0.5600691443388073,54.4789356984479,648,1365,2013
