Recall,FP_h,TP,FP,evaluator,theta,pctl,theta_q,theta_p,pctl_q,pctl_p
0.4347450302506482,21.47228381374723,503,538,eval_union,,99.5,2.102546548843381,5.0861229276657305,95.0,91.0
0.4226447709593777,20.833702882483372,489,522,eval_union,,99.5,2.102546548843381,5.32815319776535,95.0,91.5
0.40535868625756266,20.195121951219512,469,506,eval_union,,99.5,2.102546548843381,5.616868019104008,95.0,92.0
0.39066551426101986,19.43680709534368,452,487,eval_union,,99.5,2.102546548843381,5.945296394824982,95.0,92.5
0.3690579083837511,18.878048780487806,427,473,eval_union,,99.5,2.102546548843381,6.349316420555114,95.0,93.0
0.3526361279170268,18.27937915742794,408,458,eval_union,,99.5,2.102546548843381,6.733911137580873,95.0,93.5
0.3388072601555748,17.64079822616408,392,442,eval_union,,99.5,2.102546548843381,7.210405616760242,95.0,94.0
0.324114088159032,17.121951219512198,375,429,eval_union,,99.5,2.102546548843381,7.767701828479767,95.0,94.5
0.3111495246326707,16.84257206208426,360,422,eval_union,,99.5,2.102546548843381,8.446426439285242,95.0,95.0
0.28608470181503887,16.164079822616408,331,405,eval_union,,99.5,2.102546548843381,9.173789854049673,95.0,95.5
0.2627484874675886,15.884700665188472,304,398,eval_union,,99.5,2.102546548843381,10.049182777404791,95.0,96.0
0.24200518582541056,15.286031042128604,280,383,eval_union,,99.5,2.102546548843381,10.926393294334403,95.0,96.5
0.219533275713051,14.847006651884701,254,372,eval_union,,99.5,2.102546548843381,12.192634134292597,95.0,97.0
0.19187554019014694,14.647450110864746,222,367,eval_union,,99.5,2.102546548843381,13.360099530220038,95.0,97.5
0.1676750216076059,14.168514412416853,194,355,eval_union,,99.5,2.102546548843381,14.429577312469451,95.0,98.0
0.1348314606741573,13.569844789356985,156,340,eval_union,,99.5,2.102546548843381,15.970506649017327,95.0,98.5
0.1132238547968885,13.37028824833703,131,335,eval_union,,99.5,2.102546548843381,20.09672775268556,95.0,99.0
0.07865168539325842,12.611973392461199,91,316,eval_union,,99.5,2.102546548843381,27.69619127273558,95.0,99.5
0.5367329299913569,63.13968957871398,621,1582,eval_union,,99.5,1.9831115412712097,0.10904895886778831,94.0,50.0
0.5393258426966292,62.74057649667406,624,1572,eval_union,,99.5,1.9831115412712097,0.1301919303089378,94.0,50.5
0.5393258426966292,63.05986696230599,624,1580,eval_union,,99.5,1.9831115412712097,0.15375760108232508,94.0,51.0
0.5410544511668107,62.98004434589801,626,1578,eval_union,,99.5,1.9831115412712097,0.17413908205926418,94.0,51.5
0.54019014693172,63.37915742793792,625,1588,eval_union,,99.5,1.9831115412712097,0.1974159896373749,94.0,52.0
0.54019014693172,63.61862527716187,625,1594,eval_union,,99.5,1.9831115412712097,0.21588158383965503,94.0,52.5
0.5445116681071738,63.25942350332595,630,1585,eval_union,,99.5,1.9831115412712097,0.23861214056611066,94.0,53.0
0.5462402765773552,63.09977827050998,632,1581,eval_union,,99.5,1.9831115412712097,0.26185544788837434,94.0,53.5
0.5488331892826275,63.13968957871398,635,1582,eval_union,,99.5,1.9831115412712097,0.2824584150314332,94.0,54.0
0.5531547104580813,62.90022172949003,640,1576,eval_union,,99.5,1.9831115412712097,0.3039244891703129,94.0,54.5
0.5557476231633535,63.25942350332595,643,1585,eval_union,,99.5,1.9831115412712097,0.3262671649456025,94.0,55.0
0.557476231633535,63.05986696230599,645,1580,eval_union,,99.5,1.9831115412712097,0.3467662724852562,94.0,55.5
0.5600691443388073,62.94013303769402,648,1577,eval_union,,99.5,1.9831115412712097,0.3696902775764466,94.0,56.0
0.560933448573898,62.5809312638581,649,1568,eval_union,,99.5,1.9831115412712097,0.39403564170002897,94.0,56.5
0.5635263612791702,62.66075388026608,652,1570,eval_union,,99.5,1.9831115412712097,0.4158895432949063,94.0,57.0
0.560933448573898,62.34146341463415,649,1562,eval_union,,99.5,1.9831115412712097,0.4408461287617683,94.0,57.5
0.5652549697493517,62.1419068736142,654,1557,eval_union,,99.5,1.9831115412712097,0.4636224222183222,94.0,58.0
0.5652549697493517,61.463414634146346,654,1540,eval_union,,99.5,1.9831115412712097,0.4862138393521306,94.0,58.5
0.5687121866897148,61.50332594235034,658,1541,eval_union,,99.5,1.9831115412712097,0.5100289094448089,94.0,59.0
0.5704407951598963,61.54323725055433,660,1542,eval_union,,99.5,1.9831115412712097,0.53369487285614,94.0,59.5
0.5713050993949871,61.303769401330385,661,1536,eval_union,,99.5,1.9831115412712097,0.5609069585800168,94.0,60.0
0.5687121866897148,61.144124168514416,658,1532,eval_union,,99.5,1.9831115412712097,0.5843599221110344,94.0,60.5
0.5730337078651685,60.705099778270515,663,1521,eval_union,,99.5,1.9831115412712097,0.6091355311870574,94.0,61.0
0.5738980121002593,60.226164079822624,664,1509,eval_union,,99.5,1.9831115412712097,0.6337484446167945,94.0,61.5
0.5738980121002593,60.18625277161863,664,1508,eval_union,,99.5,1.9831115412712097,0.6624158799648286,94.0,62.0
0.5730337078651685,60.066518847006655,663,1505,eval_union,,99.5,1.9831115412712097,0.6881835907697678,94.0,62.5
0.5721694036300777,59.82705099778271,662,1499,eval_union,,99.5,1.9831115412712097,0.7135676008462906,94.0,63.0
0.5730337078651685,59.228381374722844,663,1484,eval_union,,99.5,1.9831115412712097,0.7418914434313776,94.0,63.5
0.5713050993949871,58.629711751662974,661,1469,eval_union,,99.5,1.9831115412712097,0.7703533840179444,94.0,64.0
0.5695764909248056,58.39024390243903,659,1463,eval_union,,99.5,1.9831115412712097,0.8025784644484519,94.0,64.5
0.5713050993949871,58.11086474501109,661,1456,eval_union,,99.5,1.9831115412712097,0.8315627306699753,94.0,65.0
0.5730337078651685,57.35254988913526,663,1437,eval_union,,99.5,1.9831115412712097,0.8658838188648225,94.0,65.5
0.5738980121002593,56.75388026607539,664,1422,eval_union,,99.5,1.9831115412712097,0.8965475130081176,94.0,66.0
0.5730337078651685,56.19512195121952,663,1408,eval_union,,99.5,1.9831115412712097,0.9232272216677666,94.0,66.5
0.5721694036300777,55.71618625277162,662,1396,eval_union,,99.5,1.9831115412712097,0.9576035112142568,94.0,67.0
0.5713050993949871,55.31707317073171,661,1386,eval_union,,99.5,1.9831115412712097,0.9907978430390358,94.0,67.5
0.57476231633535,54.9179600886918,665,1376,eval_union,,99.5,1.9831115412712097,1.0248948192596439,94.0,68.0
0.5730337078651685,54.67849223946785,663,1370,eval_union,,99.5,1.9831115412712097,1.0617841202020648,94.0,68.5
0.5764909248055315,53.80044345898005,667,1348,eval_union,,99.5,1.9831115412712097,1.0956259822845453,94.0,69.0
0.5773552290406223,53.08203991130821,668,1330,eval_union,,99.5,1.9831115412712097,1.1298832172155377,94.0,69.5
0.5808124459809854,52.164079822616415,672,1307,eval_union,,99.5,1.9831115412712097,1.1659016728401184,94.0,70.0
0.581676750216076,51.525498891352555,673,1291,eval_union,,99.5,1.9831115412712097,1.2029517996311185,94.0,70.5
0.5799481417458946,50.886917960088695,671,1275,eval_union,,99.5,1.9831115412712097,1.2367551493644713,94.0,71.0
0.5790838375108038,50.088691796008874,670,1255,eval_union,,99.5,1.9831115412712097,1.2753512686491013,94.0,71.5
0.581676750216076,49.569844789356985,673,1242,eval_union,,99.5,1.9831115412712097,1.313337516784667,94.0,72.0
0.581676750216076,48.73170731707317,673,1221,eval_union,,99.5,1.9831115412712097,1.3550862908363333,94.0,72.5
0.5825410544511668,48.21286031042129,674,1208,eval_union,,99.5,1.9831115412712097,1.4004395008087156,94.0,73.0
0.581676750216076,47.85365853658537,673,1199,eval_union,,99.5,1.9831115412712097,1.447225480079651,94.0,73.5
0.5782195332757131,47.13525498891353,669,1181,eval_union,,99.5,1.9831115412712097,1.4940763139724755,94.0,74.0
0.5764909248055315,46.21729490022173,667,1158,eval_union,,99.5,1.9831115412712097,1.5394434517621989,94.0,74.5
0.5730337078651685,45.69844789356985,663,1145,eval_union,,99.5,1.9831115412712097,1.5910484492778778,94.0,75.0
0.5730337078651685,45.29933481152994,663,1135,eval_union,,99.5,1.9831115412712097,1.637551926970482,94.0,75.5
0.5721694036300777,45.17960088691796,662,1132,eval_union,,99.5,1.9831115412712097,1.6867225074768064,94.0,76.0
0.5695764909248056,45.019955654102,659,1128,eval_union,,99.5,1.9831115412712097,1.7353397941589357,94.0,76.5
0.564390665514261,44.46119733924613,653,1114,eval_union,,99.5,1.9831115412712097,1.789190582036973,94.0,77.0
0.5592048401037165,43.70288248337029,647,1095,eval_union,,99.5,1.9831115412712097,1.845455855131149,94.0,77.5
0.5592048401037165,42.90465631929047,647,1075,eval_union,,99.5,1.9831115412712097,1.907536187171936,94.0,78.0
0.557476231633535,42.345898004434595,645,1061,eval_union,,99.5,1.9831115412712097,1.968847541213037,94.0,78.5
0.5548833189282627,41.627494456762754,642,1043,eval_union,,99.5,1.9831115412712097,2.030156440734863,94.0,79.0
0.550561797752809,40.86917960088692,637,1024,eval_union,,99.5,1.9831115412712097,2.1054047334194186,94.0,79.5
0.550561797752809,40.15077605321508,637,1006,eval_union,,99.5,1.9831115412712097,2.1719389438629153,94.0,80.0
0.550561797752809,39.43237250554324,637,988,eval_union,,99.5,1.9831115412712097,2.2400103437900545,94.0,80.5
0.5496974935177182,38.51441241685144,636,965,eval_union,,99.5,1.9831115412712097,2.3093816184997573,94.0,81.0
0.550561797752809,37.67627494456763,637,944,eval_union,,99.5,1.9831115412712097,2.389580998420715,94.0,81.5
0.5445116681071738,36.83813747228382,630,923,eval_union,,99.5,1.9831115412712097,2.465525913238525,94.0,82.0
0.543647363872083,35.96008869179601,629,901,eval_union,,99.5,1.9831115412712097,2.550545418262481,94.0,82.5
0.5410544511668107,34.88248337028825,626,874,eval_union,,99.5,1.9831115412712097,2.642178962230681,94.0,83.0
0.5393258426966292,34.32372505543238,624,860,eval_union,,99.5,1.9831115412712097,2.743435935974121,94.0,83.5
0.54019014693172,33.126385809312644,625,830,eval_union,,99.5,1.9831115412712097,2.838485832214352,94.0,84.0
0.5375972342264477,32.527716186252775,622,815,eval_union,,99.5,1.9831115412712097,2.9505861079692837,94.0,84.5
0.5324114088159032,31.849223946784925,616,798,eval_union,,99.5,1.9831115412712097,3.0633385419845585,94.0,85.0
0.5306828003457217,31.011086474501113,614,777,eval_union,,99.5,1.9831115412712097,3.188520919084548,94.0,85.5
0.526361279170268,30.093126385809317,609,754,eval_union,,99.5,1.9831115412712097,3.3199927473068236,94.0,86.0
0.5220397579948142,29.654101995565412,604,743,eval_union,,99.5,1.9831115412712097,3.461715782880787,94.0,86.5
0.5142610198789974,28.776053215077606,595,721,eval_union,,99.5,1.9831115412712097,3.611596016883839,94.0,87.0
0.5047536732929991,28.017738359201775,584,702,eval_union,,99.5,1.9831115412712097,3.757173776626587,94.0,87.5
0.5004321521175453,27.578713968957874,579,691,eval_union,,99.5,1.9831115412712097,3.9160948753356952,94.0,88.0
0.49265341400172863,26.940133037694014,570,675,eval_union,,99.5,1.9831115412712097,4.093383531570432,94.0,88.5
0.48833189282627487,26.70066518847007,565,669,eval_union,,99.5,1.9831115412712097,4.248846001625061,94.0,89.0
0.47796024200518583,25.822616407982263,553,647,eval_union,,99.5,1.9831115412712097,4.422906408309941,94.0,89.5
0.47191011235955055,25.383592017738362,546,636,eval_union,,99.5,1.9831115412712097,4.612645578384398,94.0,90.0
0.45635263612791704,24.66518847006652,528,618,eval_union,,99.5,1.9831115412712097,4.830001890659335,94.0,90.5
0.43820224719101125,23.90687361419069,507,599,eval_union,,99.5,1.9831115412712097,5.0861229276657305,94.0,91.0
0.42523768366465,23.26829268292683,492,583,eval_union,,99.5,1.9831115412712097,5.32815319776535,94.0,91.5
0.4079515989628349,22.629711751662974,472,567,eval_union,,99.5,1.9831115412712097,5.616868019104008,94.0,92.0
0.39325842696629215,21.871396895787143,455,548,eval_union,,99.5,1.9831115412712097,5.945296394824982,94.0,92.5
0.3716508210890233,21.312638580931267,430,534,eval_union,,99.5,1.9831115412712097,6.349316420555114,94.0,93.0
0.35522904062229904,20.713968957871398,411,519,eval_union,,99.5,1.9831115412712097,6.733911137580873,94.0,93.5
0.341400172860847,20.07538802660754,395,503,eval_union,,99.5,1.9831115412712097,7.210405616760242,94.0,94.0
0.3267070008643042,19.556541019955656,378,490,eval_union,,99.5,1.9831115412712097,7.767701828479767,94.0,94.5
0.31374243733794294,19.277161862527716,363,483,eval_union,,99.5,1.9831115412712097,8.446426439285242,94.0,95.0
0.28867761452031115,18.59866962305987,334,466,eval_union,,99.5,1.9831115412712097,9.173789854049673,94.0,95.5
0.26534140017286084,18.31929046563193,307,459,eval_union,,99.5,1.9831115412712097,10.049182777404791,94.0,96.0
0.2445980985306828,17.720620842572064,283,444,eval_union,,99.5,1.9831115412712097,10.926393294334403,94.0,96.5
0.22212618841832324,17.28159645232816,257,433,eval_union,,99.5,1.9831115412712097,12.192634134292597,94.0,97.0
0.1944684528954192,17.082039911308204,225,428,eval_union,,99.5,1.9831115412712097,13.360099530220038,94.0,97.5
0.17199654278305965,16.52328159645233,199,414,eval_union,,99.5,1.9831115412712097,14.429577312469451,94.0,98.0
0.13915298184961106,15.924611973392462,161,399,eval_union,,99.5,1.9831115412712097,15.970506649017327,94.0,98.5
0.11754537597234227,15.725055432372507,136,394,eval_union,,99.5,1.9831115412712097,20.09672775268556,94.0,99.0
0.08297320656871218,14.966740576496676,96,375,eval_union,,99.5,1.9831115412712097,27.69619127273558,94.0,99.5
0.5427830596369922,65.57427937915743,628,1643,eval_union,,99.5,1.8878949427604674,0.10904895886778831,93.0,50.0
0.5445116681071738,65.21507760532151,630,1634,eval_union,,99.5,1.8878949427604674,0.1301919303089378,93.0,50.5
0.5445116681071738,65.53436807095345,630,1642,eval_union,,99.5,1.8878949427604674,0.15375760108232508,93.0,51.0
0.5462402765773552,65.45454545454545,632,1640,eval_union,,99.5,1.8878949427604674,0.17413908205926418,93.0,51.5
0.5453759723422644,65.85365853658537,631,1650,eval_union,,99.5,1.8878949427604674,0.1974159896373749,93.0,52.0
0.5453759723422644,66.09312638580931,631,1656,eval_union,,99.5,1.8878949427604674,0.21588158383965503,93.0,52.5
0.5496974935177182,65.73392461197339,636,1647,eval_union,,99.5,1.8878949427604674,0.23861214056611066,93.0,53.0
0.5514261019878998,65.57427937915743,638,1643,eval_union,,99.5,1.8878949427604674,0.26185544788837434,93.0,53.5
0.554019014693172,65.61419068736143,641,1644,eval_union,,99.5,1.8878949427604674,0.2824584150314332,93.0,54.0
0.5583405358686258,65.37472283813747,646,1638,eval_union,,99.5,1.8878949427604674,0.3039244891703129,93.0,54.5
0.560933448573898,65.73392461197339,649,1647,eval_union,,99.5,1.8878949427604674,0.3262671649456025,93.0,55.0
0.5626620570440796,65.53436807095345,651,1642,eval_union,,99.5,1.8878949427604674,0.3467662724852562,93.0,55.5
0.5652549697493517,65.41463414634147,654,1639,eval_union,,99.5,1.8878949427604674,0.3696902775764466,93.0,56.0
0.5661192739844425,65.05543237250555,655,1630,eval_union,,99.5,1.8878949427604674,0.39403564170002897,93.0,56.5
0.5687121866897148,65.13525498891353,658,1632,eval_union,,99.5,1.8878949427604674,0.4158895432949063,93.0,57.0
0.5661192739844425,64.81596452328161,655,1624,eval_union,,99.5,1.8878949427604674,0.4408461287617683,93.0,57.5
0.5704407951598963,64.57649667405765,660,1618,eval_union,,99.5,1.8878949427604674,0.4636224222183222,93.0,58.0
0.5704407951598963,63.89800443458981,660,1601,eval_union,,99.5,1.8878949427604674,0.4862138393521306,93.0,58.5
0.5738980121002593,63.9379157427938,664,1602,eval_union,,99.5,1.8878949427604674,0.5100289094448089,93.0,59.0
0.5756266205704408,63.97782705099779,666,1603,eval_union,,99.5,1.8878949427604674,0.53369487285614,93.0,59.5
0.5773552290406223,63.69844789356985,668,1596,eval_union,,99.5,1.8878949427604674,0.5609069585800168,93.0,60.0
0.57476231633535,63.53880266075389,665,1592,eval_union,,99.5,1.8878949427604674,0.5843599221110344,93.0,60.5
0.5790838375108038,63.09977827050998,670,1581,eval_union,,99.5,1.8878949427604674,0.6091355311870574,93.0,61.0
0.5799481417458946,62.62084257206209,671,1569,eval_union,,99.5,1.8878949427604674,0.6337484446167945,93.0,61.5
0.5799481417458946,62.5809312638581,671,1568,eval_union,,99.5,1.8878949427604674,0.6624158799648286,93.0,62.0
0.5790838375108038,62.46119733924613,670,1565,eval_union,,99.5,1.8878949427604674,0.6881835907697678,93.0,62.5
0.5782195332757131,62.22172949002218,669,1559,eval_union,,99.5,1.8878949427604674,0.7135676008462906,93.0,63.0
0.5790838375108038,61.62305986696231,670,1544,eval_union,,99.5,1.8878949427604674,0.7418914434313776,93.0,63.5
0.5773552290406223,61.024390243902445,668,1529,eval_union,,99.5,1.8878949427604674,0.7703533840179444,93.0,64.0
0.5756266205704408,60.784922394678496,666,1523,eval_union,,99.5,1.8878949427604674,0.8025784644484519,93.0,64.5
0.5764909248055315,60.505543237250556,667,1516,eval_union,,99.5,1.8878949427604674,0.8315627306699753,93.0,65.0
0.5782195332757131,59.787139689578716,669,1498,eval_union,,99.5,1.8878949427604674,0.8658838188648225,93.0,65.5
0.5790838375108038,59.18847006651885,670,1483,eval_union,,99.5,1.8878949427604674,0.8965475130081176,93.0,66.0
0.5782195332757131,58.629711751662974,669,1469,eval_union,,99.5,1.8878949427604674,0.9232272216677666,93.0,66.5
0.5773552290406223,58.15077605321508,668,1457,eval_union,,99.5,1.8878949427604674,0.9576035112142568,93.0,67.0
0.5764909248055315,57.75166297117517,667,1447,eval_union,,99.5,1.8878949427604674,0.9907978430390358,93.0,67.5
0.5799481417458946,57.35254988913526,671,1437,eval_union,,99.5,1.8878949427604674,1.0248948192596439,93.0,68.0
0.5782195332757131,57.11308203991131,669,1431,eval_union,,99.5,1.8878949427604674,1.0617841202020648,93.0,68.5
0.581676750216076,56.2749445676275,673,1410,eval_union,,99.5,1.8878949427604674,1.0956259822845453,93.0,69.0
0.5825410544511668,55.55654101995566,674,1392,eval_union,,99.5,1.8878949427604674,1.1298832172155377,93.0,69.5
0.5859982713915298,54.63858093126386,678,1369,eval_union,,99.5,1.8878949427604674,1.1659016728401184,93.0,70.0
0.5868625756266206,54.00000000000001,679,1353,eval_union,,99.5,1.8878949427604674,1.2029517996311185,93.0,70.5
0.5851339671564391,53.36141906873615,677,1337,eval_union,,99.5,1.8878949427604674,1.2367551493644713,93.0,71.0
0.5842696629213483,52.64301552106431,676,1319,eval_union,,99.5,1.8878949427604674,1.2753512686491013,93.0,71.5
0.5868625756266206,52.12416851441242,679,1306,eval_union,,99.5,1.8878949427604674,1.313337516784667,93.0,72.0
0.5868625756266206,51.246119733924616,679,1284,eval_union,,99.5,1.8878949427604674,1.3550862908363333,93.0,72.5
0.5877268798617113,50.727272727272734,680,1271,eval_union,,99.5,1.8878949427604674,1.4004395008087156,93.0,73.0
0.5868625756266206,50.36807095343681,679,1262,eval_union,,99.5,1.8878949427604674,1.447225480079651,93.0,73.5
0.5834053586862575,49.64966740576497,675,1244,eval_union,,99.5,1.8878949427604674,1.4940763139724755,93.0,74.0
0.581676750216076,48.73170731707317,673,1221,eval_union,,99.5,1.8878949427604674,1.5394434517621989,93.0,74.5
0.5782195332757131,48.21286031042129,669,1208,eval_union,,99.5,1.8878949427604674,1.5910484492778778,93.0,75.0
0.5773552290406223,47.85365853658537,668,1199,eval_union,,99.5,1.8878949427604674,1.637551926970482,93.0,75.5
0.5764909248055315,47.73392461197339,667,1196,eval_union,,99.5,1.8878949427604674,1.6867225074768064,93.0,76.0
0.57476231633535,47.53436807095344,665,1191,eval_union,,99.5,1.8878949427604674,1.7353397941589357,93.0,76.5
0.5704407951598963,46.93569844789357,660,1176,eval_union,,99.5,1.8878949427604674,1.789190582036973,93.0,77.0
0.5652549697493517,46.17738359201774,654,1157,eval_union,,99.5,1.8878949427604674,1.845455855131149,93.0,77.5
0.5652549697493517,45.37915742793792,654,1137,eval_union,,99.5,1.8878949427604674,1.907536187171936,93.0,78.0
0.5635263612791702,44.82039911308205,652,1123,eval_union,,99.5,1.8878949427604674,1.968847541213037,93.0,78.5
0.560933448573898,44.101995565410206,649,1105,eval_union,,99.5,1.8878949427604674,2.030156440734863,93.0,79.0
0.5557476231633535,43.423503325942356,643,1088,eval_union,,99.5,1.8878949427604674,2.1054047334194186,93.0,79.5
0.5557476231633535,42.665188470066525,643,1069,eval_union,,99.5,1.8878949427604674,2.1719389438629153,93.0,80.0
0.5557476231633535,41.946784922394684,643,1051,eval_union,,99.5,1.8878949427604674,2.2400103437900545,93.0,80.5
0.5548833189282627,41.028824833702885,642,1028,eval_union,,99.5,1.8878949427604674,2.3093816184997573,93.0,81.0
0.5566119273984442,40.15077605321508,644,1006,eval_union,,99.5,1.8878949427604674,2.389580998420715,93.0,81.5
0.550561797752809,39.312638580931264,637,985,eval_union,,99.5,1.8878949427604674,2.465525913238525,93.0,82.0
0.5496974935177182,38.43458980044346,636,963,eval_union,,99.5,1.8878949427604674,2.550545418262481,93.0,82.5
0.547104580812446,37.39689578713969,633,937,eval_union,,99.5,1.8878949427604674,2.642178962230681,93.0,83.0
0.5453759723422644,36.83813747228382,631,923,eval_union,,99.5,1.8878949427604674,2.743435935974121,93.0,83.5
0.5462402765773552,35.64079822616408,632,893,eval_union,,99.5,1.8878949427604674,2.838485832214352,93.0,84.0
0.543647363872083,35.04212860310422,629,878,eval_union,,99.5,1.8878949427604674,2.9505861079692837,93.0,84.5
0.5384615384615384,34.36363636363637,623,861,eval_union,,99.5,1.8878949427604674,3.0633385419845585,93.0,85.0
0.5367329299913569,33.525498891352555,621,840,eval_union,,99.5,1.8878949427604674,3.188520919084548,93.0,85.5
0.5324114088159032,32.607538802660756,616,817,eval_union,,99.5,1.8878949427604674,3.3199927473068236,93.0,86.0
0.5280898876404494,32.168514412416854,611,806,eval_union,,99.5,1.8878949427604674,3.461715782880787,93.0,86.5
0.5203111495246326,31.29046563192905,602,784,eval_union,,99.5,1.8878949427604674,3.611596016883839,93.0,87.0
0.5108038029386344,30.532150776053218,591,765,eval_union,,99.5,1.8878949427604674,3.757173776626587,93.0,87.5
0.5056179775280899,30.133037694013307,585,755,eval_union,,99.5,1.8878949427604674,3.9160948753356952,93.0,88.0
0.49870354364736386,29.454545454545457,577,738,eval_union,,99.5,1.8878949427604674,4.093383531570432,93.0,88.5
0.4943820224719101,29.21507760532151,572,732,eval_union,,99.5,1.8878949427604674,4.248846001625061,93.0,89.0
0.4840103716508211,28.376940133037696,560,711,eval_union,,99.5,1.8878949427604674,4.422906408309941,93.0,89.5
0.47796024200518583,27.937915742793795,553,700,eval_union,,99.5,1.8878949427604674,4.612645578384398,93.0,90.0
0.46240276577355227,27.219512195121954,535,682,eval_union,,99.5,1.8878949427604674,4.830001890659335,93.0,90.5
0.4442523768366465,26.461197339246123,514,663,eval_union,,99.5,1.8878949427604674,5.0861229276657305,93.0,91.0
0.4312878133102852,25.822616407982263,499,647,eval_union,,99.5,1.8878949427604674,5.32815319776535,93.0,91.5
0.4140017286084702,25.184035476718407,479,631,eval_union,,99.5,1.8878949427604674,5.616868019104008,93.0,92.0
0.3993085566119274,24.425720620842576,462,612,eval_union,,99.5,1.8878949427604674,5.945296394824982,93.0,92.5
0.37856525496974935,23.827050997782706,438,597,eval_union,,99.5,1.8878949427604674,6.349316420555114,93.0,93.0
0.3621434745030251,23.22838137472284,419,582,eval_union,,99.5,1.8878949427604674,6.733911137580873,93.0,93.5
0.34831460674157305,22.58980044345898,403,566,eval_union,,99.5,1.8878949427604674,7.210405616760242,93.0,94.0
0.33362143474503025,22.0709534368071,386,553,eval_union,,99.5,1.8878949427604674,7.767701828479767,93.0,94.5
0.320656871218669,21.79157427937916,371,546,eval_union,,99.5,1.8878949427604674,8.446426439285242,93.0,95.0
0.29732065687121867,21.033259423503328,344,527,eval_union,,99.5,1.8878949427604674,9.173789854049673,93.0,95.5
0.27398444252376836,20.753880266075388,317,520,eval_union,,99.5,1.8878949427604674,10.049182777404791,93.0,96.0
0.2541054451166811,20.11529933481153,294,504,eval_union,,99.5,1.8878949427604674,10.926393294334403,93.0,96.5
0.23163353500432152,19.67627494456763,268,493,eval_union,,99.5,1.8878949427604674,12.192634134292597,93.0,97.0
0.20397579948141745,19.47671840354767,236,488,eval_union,,99.5,1.8878949427604674,13.360099530220038,93.0,97.5
0.1815038893690579,18.917960088691796,210,474,eval_union,,99.5,1.8878949427604674,14.429577312469451,93.0,98.0
0.14866032843560933,18.31929046563193,172,459,eval_union,,99.5,1.8878949427604674,15.970506649017327,93.0,98.5
0.12705272255834055,18.119733924611975,147,454,eval_union,,99.5,1.8878949427604674,20.09672775268556,93.0,99.0
0.09248055315471046,17.361419068736144,107,435,eval_union,,99.5,1.8878949427604674,27.69619127273558,93.0,99.5
0.543647363872083,67.92904656319291,629,1702,eval_union,,99.5,1.8021569061279297,0.10904895886778831,92.0,50.0
0.5462402765773552,67.529933481153,632,1692,eval_union,,99.5,1.8021569061279297,0.1301919303089378,92.0,50.5
0.5462402765773552,67.84922394678493,632,1700,eval_union,,99.5,1.8021569061279297,0.15375760108232508,92.0,51.0
0.5479688850475367,67.76940133037695,634,1698,eval_union,,99.5,1.8021569061279297,0.17413908205926418,92.0,51.5
0.547104580812446,68.20842572062085,633,1709,eval_union,,99.5,1.8021569061279297,0.1974159896373749,92.0,52.0
0.547104580812446,68.4478935698448,633,1715,eval_union,,99.5,1.8021569061279297,0.21588158383965503,92.0,52.5
0.5514261019878998,68.08869179600887,638,1706,eval_union,,99.5,1.8021569061279297,0.23861214056611066,92.0,53.0
0.5531547104580813,67.92904656319291,640,1702,eval_union,,99.5,1.8021569061279297,0.26185544788837434,92.0,53.5
0.5557476231633535,67.9689578713969,643,1703,eval_union,,99.5,1.8021569061279297,0.2824584150314332,92.0,54.0
0.5600691443388073,67.76940133037695,648,1698,eval_union,,99.5,1.8021569061279297,0.3039244891703129,92.0,54.5
0.5626620570440796,68.12860310421287,651,1707,eval_union,,99.5,1.8021569061279297,0.3262671649456025,92.0,55.0
0.564390665514261,67.92904656319291,653,1702,eval_union,,99.5,1.8021569061279297,0.3467662724852562,92.0,55.5
0.5669835782195333,67.80931263858093,656,1699,eval_union,,99.5,1.8021569061279297,0.3696902775764466,92.0,56.0
0.567847882454624,67.45011086474501,657,1690,eval_union,,99.5,1.8021569061279297,0.39403564170002897,92.0,56.5
0.5704407951598963,67.529933481153,660,1692,eval_union,,99.5,1.8021569061279297,0.4158895432949063,92.0,57.0
0.567847882454624,67.17073170731707,657,1683,eval_union,,99.5,1.8021569061279297,0.4408461287617683,92.0,57.5
0.5721694036300777,66.93126385809313,662,1677,eval_union,,99.5,1.8021569061279297,0.4636224222183222,92.0,58.0
0.5721694036300777,66.25277161862529,662,1660,eval_union,,99.5,1.8021569061279297,0.4862138393521306,92.0,58.5
0.5756266205704408,66.29268292682927,666,1661,eval_union,,99.5,1.8021569061279297,0.5100289094448089,92.0,59.0
0.5773552290406223,66.33259423503327,668,1662,eval_union,,99.5,1.8021569061279297,0.53369487285614,92.0,59.5
0.5782195332757131,66.09312638580931,669,1656,eval_union,,99.5,1.8021569061279297,0.5609069585800168,92.0,60.0
0.5764909248055315,65.89356984478937,667,1651,eval_union,,99.5,1.8021569061279297,0.5843599221110344,92.0,60.5
0.5808124459809854,65.45454545454545,672,1640,eval_union,,99.5,1.8021569061279297,0.6091355311870574,92.0,61.0
0.581676750216076,64.97560975609757,673,1628,eval_union,,99.5,1.8021569061279297,0.6337484446167945,92.0,61.5
0.581676750216076,64.93569844789357,673,1627,eval_union,,99.5,1.8021569061279297,0.6624158799648286,92.0,62.0
0.5799481417458946,64.89578713968959,671,1626,eval_union,,99.5,1.8021569061279297,0.6881835907697678,92.0,62.5
