Recall,FP_h,TP,FP,evaluator,th,alpha,pctl
0.06050129645635264,16.363636363636363,70,410,eval_at,0.7289311025136269,0.0,76.49999999999963
0.06050129645635264,16.283813747228383,70,408,eval_at,0.7342708900745445,0.0,76.59999999999962
0.06136560069144339,16.443458980044348,71,412,eval_at,0.7393324634218242,0.0,76.69999999999962
0.06136560069144339,16.363636363636363,71,410,eval_at,0.7441319555102471,0.0,76.79999999999961
0.06222990492653414,16.164079822616408,72,405,eval_at,0.7511719059399445,0.0,76.89999999999961
0.06136560069144339,16.203991130820402,71,406,eval_at,0.7555446339867231,0.0,76.9999999999996
0.06136560069144339,16.004434589800443,71,401,eval_at,0.7614783131699858,0.0,77.0999999999996
0.06222990492653414,15.964523281596454,72,400,eval_at,0.7677586318838237,0.0,77.19999999999959
0.06050129645635264,16.164079822616408,70,405,eval_at,0.7715687072875509,0.0,77.29999999999959
0.06222990492653414,16.124168514412418,72,404,eval_at,0.7766472372198132,0.0,77.39999999999958
0.06136560069144339,16.004434589800443,71,401,eval_at,0.7825783038205474,0.0,77.49999999999957
0.06050129645635264,15.80487804878049,70,396,eval_at,0.7874662518863309,0.0,77.59999999999957
0.06222990492653414,15.84478935698448,72,397,eval_at,0.7927371788439307,0.0,77.69999999999956
0.06136560069144339,15.964523281596454,71,400,eval_at,0.7983539542556224,0.0,77.79999999999956
0.06050129645635264,16.044345898004437,70,402,eval_at,0.8047800557254173,0.0,77.89999999999955
0.06136560069144339,15.884700665188472,71,398,eval_at,0.8101654639608814,0.0,77.99999999999955
0.059636992221261884,16.044345898004437,69,402,eval_at,0.8149162708530394,0.0,78.09999999999954
0.059636992221261884,15.84478935698448,69,397,eval_at,0.8186641400347487,0.0,78.19999999999953
0.06309420916162489,15.84478935698448,73,397,eval_at,0.8231779361864162,0.0,78.29999999999953
0.06395851339671564,15.685144124168515,74,393,eval_at,0.8279457746692034,0.0,78.39999999999952
0.06309420916162489,15.685144124168515,73,393,eval_at,0.8325679665559913,0.0,78.49999999999952
0.06309420916162489,15.725055432372507,73,394,eval_at,0.8365471768662233,0.0,78.59999999999951
0.06309420916162489,15.80487804878049,73,396,eval_at,0.8420247901303413,0.0,78.6999999999995
0.06309420916162489,15.80487804878049,73,396,eval_at,0.846585749917844,0.0,78.7999999999995
0.06309420916162489,15.924611973392462,73,399,eval_at,0.8521410905995743,0.0,78.8999999999995
0.06395851339671564,16.164079822616408,74,405,eval_at,0.8576282076151294,0.0,78.99999999999949
0.06395851339671564,16.203991130820402,74,406,eval_at,0.8629311611581381,0.0,79.09999999999948
0.06482281763180639,16.124168514412418,75,404,eval_at,0.8689035735960868,0.0,79.19999999999948
0.06568712186689715,16.124168514412418,76,404,eval_at,0.8740513842324663,0.0,79.29999999999947
0.0665514261019879,16.164079822616408,77,405,eval_at,0.8784433031505243,0.0,79.39999999999947
0.0665514261019879,16.124168514412418,77,404,eval_at,0.8825275635464034,0.0,79.49999999999946
0.0665514261019879,16.283813747228383,77,408,eval_at,0.8877705200033142,0.0,79.59999999999945
0.0665514261019879,16.283813747228383,77,408,eval_at,0.8928624640605457,0.0,79.69999999999945
0.06482281763180639,16.363636363636363,75,410,eval_at,0.8976214712636078,0.0,79.79999999999944
0.06568712186689715,16.483370288248338,76,413,eval_at,0.9026043296302736,0.0,79.89999999999944
0.06568712186689715,16.363636363636363,76,410,eval_at,0.9071461495084164,0.0,79.99999999999943
0.06568712186689715,16.243902439024392,76,407,eval_at,0.9133227958401596,0.0,80.09999999999943
0.0665514261019879,16.203991130820402,77,406,eval_at,0.918949033632605,0.0,80.19999999999942
0.06568712186689715,16.363636363636363,76,410,eval_at,0.9241929086918682,0.0,80.29999999999941
0.06482281763180639,16.483370288248338,75,413,eval_at,0.9290466872023339,0.0,80.39999999999941
0.06482281763180639,16.483370288248338,75,413,eval_at,0.9332867848528899,0.0,80.4999999999994
0.06309420916162489,16.563192904656322,73,415,eval_at,0.9379359903486421,0.0,80.5999999999994
0.06309420916162489,16.762749445676278,73,420,eval_at,0.9421829621363693,0.0,80.69999999999939
0.06309420916162489,16.762749445676278,73,420,eval_at,0.947291684534079,0.0,80.79999999999939
0.06309420916162489,16.84257206208426,73,422,eval_at,0.9522220143554082,0.0,80.89999999999938
0.06222990492653414,16.962305986696233,72,425,eval_at,0.9580622526134824,0.0,80.99999999999937
0.06136560069144339,17.16186252771619,71,430,eval_at,0.9633685219961539,0.0,81.09999999999937
0.06050129645635264,17.16186252771619,70,430,eval_at,0.9689626309776591,0.0,81.19999999999936
0.06050129645635264,17.24168514412417,70,432,eval_at,0.9736910067922546,0.0,81.29999999999936
0.06050129645635264,16.922394678492243,70,424,eval_at,0.9798635161609227,0.0,81.39999999999935
0.06050129645635264,16.84257206208426,70,422,eval_at,0.9850836308499378,0.0,81.49999999999935
0.06136560069144339,16.722838137472284,71,419,eval_at,0.9904428887763977,0.0,81.59999999999934
0.06136560069144339,16.643015521064303,71,417,eval_at,0.995184471211539,0.0,81.69999999999933
0.06222990492653414,16.563192904656322,72,415,eval_at,0.9997874228658058,0.0,81.79999999999933
